customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,totcharges_to_tenure_ratio
8849-PRIQJ,67,1,2,2,109.4,7281.6,0,108.680597
8851-RAGOV,25,1,0,3,71.05,1837.7,0,73.508
1304-NECVQ,2,1,0,2,78.55,149.55,1,74.775
5396-IZEPB,9,1,0,1,19.7,180.7,0,20.07777778
1729-VLAZJ,10,0,2,3,40.25,411.45,0,41.145
8285-ABVLB,70,1,3,1,19.85,1328.35,0,18.97642857
0701-TJSEF,9,1,0,0,68.25,576.95,0,64.10555556
5712-VBOXD,4,1,0,1,20.15,68.45,0,17.1125
6629-LADHQ,2,1,0,3,50.95,123.05,0,61.525
8945-GRKHX,1,1,0,2,78.65,78.65,1,78.65
1559-DTODC,19,0,0,0,25.15,468.35,0,24.65
4797-MIWUM,7,1,0,0,20.25,174.7,0,24.95714286
6959-UWKHF,1,1,0,2,42.9,42.9,1,42.9
8720-RQSBJ,1,1,0,2,44,44,0,44
4537-CIBHB,9,1,2,3,20.25,172.35,0,19.15
3815-SLMEF,3,0,0,3,34.25,139.35,1,46.45
5154-VEKBL,9,0,0,3,58.5,539.85,1,59.98333333
4324-AHJKS,5,1,0,1,55.8,300.4,0,60.08
4355-CVPVS,56,1,2,0,88.9,4968,0,88.71428571
4495-LHSSK,18,1,0,3,57.65,992.7,0,55.15
5655-JSMZM,49,1,0,2,96.2,4718.25,1,96.29081633
5915-ANOEI,70,1,3,3,79.15,5536.5,0,79.09285714
9861-PDSZP,72,1,3,1,108.05,7806.6,0,108.425
4505-EXZHB,6,1,0,2,74.4,434.1,1,72.35
7225-CBZPL,17,1,0,2,94.8,1563.9,0,91.99411765
6704-UTUKK,29,0,0,2,45.9,1332.4,0,45.94482759
4587-VVTOX,6,1,0,2,105.3,545.2,1,90.86666667
2019-HDCZY,63,1,3,2,102.6,6296.75,0,99.9484127
4652-NNHNY,16,1,0,0,73.85,1284.2,1,80.2625
8788-DOXSU,59,1,2,0,61.35,3645.5,0,61.78813559
7404-JLKQG,3,1,0,2,57.55,161.45,0,53.81666667
7421-ZLUPA,8,0,0,3,29.25,226.95,0,28.36875
8972-HJWNV,7,1,0,2,84.55,646.85,1,92.40714286
3274-NSDWE,68,1,3,1,19.6,1441.65,0,21.20073529
2632-IVXVF,68,1,3,1,111.75,7511.3,0,110.4602941
3692-JHONH,52,1,2,2,106.5,5621.85,0,108.1125
8915-NNTRC,72,1,3,1,107.7,7919.8,0,109.9972222
5914-GXMDA,32,1,2,3,19.3,593.2,0,18.5375
7463-IFMQU,72,1,3,0,20.05,1423.65,0,19.77291667
2920-RNCEZ,1,1,0,1,69.95,69.95,0,69.95
2541-YGPKE,42,1,2,1,63.7,2763.35,0,65.79404762
8515-OCTJS,25,1,3,1,24.75,692.1,1,27.684
5382-TEMLV,45,1,0,0,50.9,2298.55,0,51.07888889
3441-CGZJH,43,0,2,1,60.4,2640.55,0,61.40813953
9592-ERDKV,37,1,2,3,79.25,2911.8,0,78.6972973
2860-RANUS,20,1,0,1,85.8,1727.5,1,86.375
5261-QSHQM,4,0,0,2,24.45,86.6,1,21.65
4778-IZARL,63,1,3,1,110.1,6705.7,0,106.4396825
0432-CAJZV,3,1,0,3,90.7,237.65,0,79.21666667
7008-LZVOZ,66,1,3,1,25.3,1672.35,0,25.33863636
8868-WOZGU,28,1,0,2,105.7,2979.5,1,106.4107143
1200-TUZHR,8,1,0,2,85.2,695.75,0,86.96875
9365-CSLBQ,71,1,3,3,24.35,1654.6,0,23.30422535
1334-FJSVR,1,0,0,2,24.25,24.25,1,24.25
5884-FBCTL,72,1,3,0,25.1,1857.85,0,25.80347222
7130-CTCUS,16,1,0,0,54.55,825.1,0,51.56875
6242-FEGFD,66,1,3,3,96.6,6424.25,0,97.33712121
7625-XCQRH,11,1,0,2,76.5,837.95,1,76.17727273
6194-HBGQN,51,1,2,1,81.15,4126.2,0,80.90588235
7634-WSWDB,8,0,0,2,38.5,330.8,0,41.35
6986-IXNDM,14,1,0,2,92.9,1337.45,0,95.53214286
1731-TVIUK,4,1,0,2,93.5,362.2,1,90.55
2987-BJXIK,70,1,3,3,84.7,5991.05,0,85.58642857
9769-TSBZE,70,1,3,2,66,4891.5,0,69.87857143
0406-BPDVR,54,1,2,1,101.5,5373.1,1,99.50185185
0618-XWMSS,28,1,0,0,74.9,2068.55,1,73.87678571
1395-WSWXR,24,1,3,3,20.75,487.05,0,20.29375
6023-GSSXW,69,1,3,1,61.45,4131.2,0,59.87246377
6752-APNJL,42,1,0,3,54.5,2301.15,0,54.78928571
5276-KQWHG,2,1,0,2,69.6,131.65,1,65.825
0420-HLGXF,39,1,0,2,99.75,4036,0,103.4871795
7446-KQISO,45,1,3,0,109.75,4900.65,0,108.9033333
9823-EALYC,72,1,3,0,80.85,5727.45,0,79.54791667
0582-AVCLN,38,1,3,3,20.3,743.05,0,19.55394737
5803-NQJZO,72,1,3,0,67.8,4804.65,0,66.73125
2565-JSLRY,1,1,0,3,24.05,24.05,1,24.05
2607-DHDAK,72,1,3,1,19.8,1414.65,0,19.64791667
1073-XXCZD,55,1,3,0,25.7,1443.65,0,26.24818182
0743-HRVFF,51,0,2,2,56.15,2898.95,0,56.84215686
4006-HKYHO,63,1,3,0,86.7,5309.5,0,84.27777778
3727-JEZTU,1,1,0,3,20.4,20.4,0,20.4
8143-ETQTI,23,1,3,3,19.65,451.55,0,19.6326087
6689-KXGBO,1,1,0,2,50.55,50.55,1,50.55
9667-TKTVZ,2,1,0,3,54.35,117.05,0,58.525
3657-COGMW,52,1,0,1,108.1,5839.3,0,112.2942308
8570-KLJYJ,36,1,2,3,54.45,1893.5,0,52.59722222
7754-IXRMC,1,1,0,3,45.35,45.35,0,45.35
9473-CBZOP,28,1,2,3,59,1654.45,0,59.0875
2969-WGHQO,7,1,2,2,69.45,477.05,0,68.15
6615-NGGZJ,14,1,0,2,100.55,1415.55,1,101.1107143
4334-HOWRP,72,0,3,1,64.95,4546,0,63.13888889
4255-DDUOU,1,1,0,3,20.5,20.5,1,20.5
5863-OOKCL,10,1,0,3,18.85,163.2,0,16.32
1686-STUHN,42,1,2,0,19.8,849.9,0,20.23571429
1329-VHWNP,7,0,0,0,25.05,189.95,0,27.13571429
2984-MIIZL,4,1,0,0,74.8,321.9,1,80.475
0266-GMEAO,72,1,3,1,114.3,8058.55,0,111.9243056
5590-YRFJT,20,0,0,2,24.45,482.8,1,24.14
5574-NXZIU,63,1,3,1,109.2,7049.75,0,111.9007937
0019-GFNTW,56,0,3,0,45.05,2560.1,0,45.71607143
4256-ZWTZI,5,1,0,3,51,286.8,0,57.36
8309-PPCED,72,1,3,0,110.45,7982.5,0,110.8680556
4098-NAUKP,68,1,0,2,84.65,5683.6,0,83.58235294
5196-WPYOW,67,1,2,3,60.05,3994.05,0,59.61268657
4608-LCIMN,8,1,0,0,44.65,369.15,0,46.14375
1485-YDHMM,52,1,0,0,93.25,4631.7,0,89.07115385
4054-CUMIA,18,1,0,3,20.25,401.95,0,22.33055556
0603-TPMIB,59,1,3,3,25.45,1534.05,0,26.00084746
2525-GVKQU,60,1,3,3,20.6,1093,0,18.21666667
8161-QYMTT,7,1,0,2,94.1,701.3,0,100.1857143
9581-GVBXT,59,0,2,3,34.8,1980.3,0,33.56440678
5862-BRIXZ,46,0,3,0,60.75,2893.4,0,62.9
5404-GGUKR,5,1,0,2,51.35,262.3,0,52.46
3308-JSGML,59,0,3,1,64.05,3886.85,0,65.87881356
2126-GSEGL,70,1,3,0,84.8,5917.55,0,84.53642857
3677-TNKIO,14,1,0,1,71,914,1,65.28571429
0440-QEXBZ,44,1,0,3,50.15,2139.1,0,48.61590909
2434-EEVDB,64,1,3,1,94.6,5948.7,0,92.9484375
6762-QVYJO,58,0,3,3,59.75,3624.35,0,62.4887931
6199-IWKGC,46,1,2,2,100.25,4753.85,0,103.3445652
2675-DHUTR,58,1,0,2,98.9,5780.7,0,99.66724138
8152-VETUR,72,1,3,1,97.7,6869.7,0,95.4125
9667-EQRXU,30,0,0,2,40.3,1172.95,1,39.09833333
7446-YPODE,11,1,0,0,60.25,662.95,0,60.26818182
9522-BNTHX,34,0,0,2,56.25,1765.95,0,51.93970588
4676-WLUHT,54,0,3,0,46.2,2431.95,0,45.03611111
3329-WDIOK,3,0,0,2,50.6,155.35,1,51.78333333
7980-MHFLQ,72,1,3,3,24.9,1859.2,0,25.82222222
2873-ZLIWT,40,1,0,2,84.85,3303.05,1,82.57625
3415-TAILE,2,1,0,3,65.7,134.35,1,67.175
0757-WCUUZ,54,1,3,1,63.35,3409.1,0,63.13148148
1629-DQQVB,14,1,0,0,50.1,709.5,0,50.67857143
1915-IOFGU,1,1,0,2,70.5,70.5,1,70.5
3045-XETSH,10,1,0,2,94.85,953.45,1,95.345
0374-AACSZ,1,1,0,2,50.15,50.15,0,50.15
7239-HZZCX,1,1,0,3,19.75,19.75,1,19.75
4872-VXRIL,56,1,2,0,64.65,3665.55,0,65.45625
9140-CZQZZ,68,1,3,0,79.6,5515.8,0,81.11470588
3423-HHXAO,14,1,2,3,19.5,272,0,19.42857143
9938-TKDGL,68,1,3,2,99.55,6668,0,98.05882353
0531-ZZJWQ,55,1,0,2,74,4052.4,0,73.68
6537-QLGEX,16,0,0,2,38.9,664.4,0,41.525
2688-BHGOG,9,1,0,2,79.55,718.55,0,79.83888889
7683-CBDKJ,14,1,0,2,65.45,937.6,1,66.97142857
0946-CLJTI,58,1,0,2,98.7,5812.6,1,100.2172414
3160-TYXLT,53,0,0,0,46.3,2546.85,0,48.05377358
1325-USMEC,70,1,3,1,99.35,6944.5,0,99.20714286
0916-QOFDP,14,1,0,2,95.8,1346.3,0,96.16428571
0628-CNQRM,22,1,2,0,67.5,1544.05,1,70.18409091
5606-AMZBO,10,1,0,1,78.15,765.15,0,76.515
6199-IPCAO,29,1,3,3,26.1,692.55,0,23.88103448
7665-TOALD,1,1,0,2,69.6,69.6,1,69.6
0112-QWPNC,49,1,2,2,84.35,4059.35,1,82.84387755
0324-BRPCJ,68,1,0,2,100.2,6851.65,1,100.7595588
2777-PHDEI,1,1,0,2,78.05,78.05,1,78.05
5640-CAXOA,30,0,2,1,40.35,1187.05,0,39.56833333
2235-EZAIK,72,1,3,1,79.2,5401.9,0,75.02638889
3847-BAERP,10,1,0,3,20.9,247,0,24.7
1196-AMORA,7,1,0,2,73.6,520,1,74.28571429
4282-YMKNA,9,1,0,2,74.75,706.6,1,78.51111111
1453-RZFON,1,1,0,3,49.9,49.9,0,49.9
8263-OKETD,20,1,0,1,68.9,1370.35,0,68.5175
0670-KDOMA,1,1,0,3,20.25,20.25,0,20.25
2476-YGEFM,29,1,0,1,76,2215.25,0,76.38793103
8687-BAFGU,1,1,0,2,74,74,0,74
0641-EVBOJ,3,1,0,3,82.3,214.4,0,71.46666667
0829-XXPLX,20,1,0,0,89.4,1871.15,0,93.5575
9974-JFBHQ,64,1,0,1,99.15,6171.2,0,96.425
5356-RHIPP,1,1,0,3,20.2,20.2,1,20.2
6624-JDRDS,6,0,0,0,29.45,161.45,0,26.90833333
0608-JDVEC,50,1,3,2,19.8,1013.2,0,20.264
9780-FKVVF,6,1,0,0,59.15,336.7,0,56.11666667
1919-RTPQD,7,1,0,2,44.75,333.65,0,47.66428571
5214-NLTIT,72,1,3,1,90.8,6511.8,0,90.44166667
3345-PBBFH,8,1,0,0,49.55,393.45,0,49.18125
5055-BRMNE,67,1,3,1,106.7,7009.5,0,104.619403
9189-JWSHV,24,1,0,2,93.55,2264.05,1,94.33541667
2190-PHBHR,72,1,3,1,94.45,6921.7,0,96.13472222
2650-GYRYL,33,1,2,0,19.45,600.25,0,18.18939394
0746-JTRFU,2,0,0,2,25.05,56.35,1,28.175
5208-FVQKB,70,1,3,3,67.95,4664.15,0,66.63071429
7184-LRUUR,22,1,2,0,65.25,1441.8,0,65.53636364
6627-CFOSN,59,1,0,0,99.45,5623.7,0,95.31694915
3982-JGSFD,36,1,2,1,20.35,695.85,0,19.32916667
1574-DYCWE,51,1,3,3,19.95,1028.75,0,20.17156863
7247-XOZPB,53,1,2,0,77.4,4155.95,0,78.41415094
2466-FCCPT,20,1,2,0,19.7,395.6,0,19.78
6211-WWLTF,63,1,3,1,99.7,6330.4,0,100.4825397
4826-TZEVA,40,1,0,1,74.8,2971.7,0,74.2925
6016-NXBNJ,35,1,2,3,19.15,638,0,18.22857143
9138-EFSMO,26,1,2,0,78.95,2034.25,0,78.24038462
0576-WNXXC,27,1,0,2,95.55,2510.2,1,92.97037037
4632-XJMEX,53,1,2,1,62.85,3419.5,0,64.51886792
8910-LEDAG,34,1,0,1,71.55,2427.35,0,71.39264706
3452-GWUIN,19,1,0,2,94.95,1760.25,0,92.64473684
2716-GFZOR,43,1,0,1,86.1,3551.65,0,82.59651163
3724-UCSHY,6,1,0,3,19.55,122.9,0,20.48333333
8626-XHBIE,56,1,3,3,24.8,1424.2,0,25.43214286
4628-CTTLA,57,0,0,2,39.3,2111.45,1,37.04298246
3192-LNKRK,34,1,0,3,84.05,2909.95,0,85.58676471
4439-YRNVD,10,0,0,2,36.25,374,0,37.4
2876-VBBBL,1,1,0,3,20.25,20.25,1,20.25
6834-NXDCA,13,0,0,2,23.9,300.8,1,23.13846154
2208-UGTGR,56,1,0,2,98.6,5581.05,0,99.66160714
3005-TYFRD,55,1,0,1,103.65,5676.65,0,103.2118182
8670-MEFCP,36,1,3,1,92.9,3379.25,0,93.86805556
3079-BCHLN,47,1,2,0,19.9,942.95,0,20.06276596
7777-UNYHB,12,1,0,1,20.1,232.4,0,19.36666667
5597-GLBUC,1,1,0,2,85.45,85.45,1,85.45
7278-CKDNC,24,1,0,2,80.5,2088.45,0,87.01875
2748-MYRVK,63,1,2,0,99.9,6137,1,97.41269841
8450-UYIBU,35,0,0,2,39.85,1434.6,0,40.98857143
2969-VAPYH,67,1,2,1,60.5,3870,0,57.76119403
4822-YCXMX,25,1,0,2,84.8,2043.45,1,81.738
7181-OQCUT,21,1,0,3,103.85,2215,0,105.4761905
8474-UMLNT,13,1,0,0,67.8,842.25,0,64.78846154
9821-POOTN,35,1,0,2,75.2,2576.2,1,73.60571429
3836-FZSDJ,71,1,3,0,24.85,1901,0,26.77464789
9142-XMYJH,29,1,0,1,19.35,601.6,0,20.74482759
6559-ILWKJ,71,0,3,2,49.35,3515.25,1,49.51056338
0187-QSXOE,7,1,0,2,89,605.45,0,86.49285714
7733-UDMTP,57,0,0,2,55,3094.05,0,54.28157895
2649-HWLYB,65,1,3,0,76.15,4929.55,0,75.83923077
5214-CHIWJ,27,1,2,3,20.3,595.05,0,22.03888889
4229-CZMLL,6,1,0,2,74.9,469.8,1,78.3
6904-JLBGY,72,1,3,1,117.35,8436.25,0,117.1701389
2465-BLLEU,1,1,0,3,19.75,19.75,0,19.75
1685-VAYJF,11,1,0,1,45.2,492,0,44.72727273
8874-EJNSR,39,1,3,3,25.2,987.95,0,25.33205128
6917-YACBP,59,1,0,2,89.75,5496.9,0,93.16779661
5049-MUBWG,26,1,2,0,75,1908.35,0,73.39807692
4223-WOZCM,2,1,0,3,49.95,107.1,0,53.55
0769-MURVM,72,0,3,0,65.7,4575.35,0,63.54652778
9253-VIFJQ,65,1,2,1,67.05,4309.55,0,66.30076923
7030-FZTFM,72,1,3,1,110.9,7922.75,0,110.0381944
9741-YLNTD,6,1,0,0,87.95,522.35,0,87.05833333
5917-RYRMG,32,1,2,1,19.8,587.7,0,18.365625
5120-ZBLAI,50,1,2,0,75.7,3876.2,0,77.524
1194-BHJYC,61,0,3,3,62.15,3778.85,0,61.94836066
3663-MITLP,15,1,0,2,101.25,1457.25,1,97.15
0906-QVPMS,72,1,3,0,115.15,8349.45,0,115.9645833
9025-ZRPVR,9,1,0,3,18.95,185.6,1,20.62222222
1905-OEILC,1,1,0,3,19.5,19.5,0,19.5
7858-GTZSP,12,1,0,2,86.55,1066.9,0,88.90833333
3285-UCQVC,37,0,0,1,28.6,973.55,1,26.31216216
6248-BSHKG,61,1,2,3,20.4,1226.45,0,20.1057377
4685-TFLLS,18,1,2,0,19.8,342.3,0,19.01666667
3470-BTGQO,21,1,0,3,45.65,985.05,0,46.90714286
1209-VFFOC,68,0,3,3,56.4,3948.45,0,58.06544118
8224-DWCKX,12,1,0,1,73.3,828.05,0,69.00416667
5482-PLVPE,2,0,0,2,24.35,41.85,1,20.925
4553-DVPZG,62,1,0,2,101.35,6164.7,0,99.43064516
4902-OHLSK,29,1,0,2,98.65,2862.75,1,98.71551724
6917-IAYHD,1,0,0,3,33.6,33.6,0,33.6
0495-ZBNGW,5,1,0,0,79.9,343.95,1,68.79
8620-RJPZN,1,1,0,2,20.7,20.7,0,20.7
7572-KPVKK,62,1,3,2,104.05,6590.5,0,106.2983871
2642-MAWLJ,36,1,3,0,20.25,717.95,0,19.94305556
2357-COQEK,28,1,0,2,103.3,2890.65,1,103.2375
7103-ZGVNT,69,1,2,1,73.7,4885.85,0,70.80942029
3737-GCSPV,11,1,0,1,96.2,1222.05,1,111.0954545
2027-WKXMW,63,1,0,2,108.75,6871.7,0,109.0746032
7137-NAXML,23,1,2,0,20.15,405.6,0,17.63478261
2428-ZMCTB,10,1,0,1,19.75,208.25,0,20.825
2961-VNFKL,71,1,3,1,25.95,1801.9,0,25.37887324
1768-HNVGJ,45,1,0,2,70.05,3062.45,0,68.05444444
6963-KQYQB,70,1,3,3,24.05,1764.75,0,25.21071429
5934-RMPOV,22,1,0,2,84.75,1816.75,0,82.57954545
1207-BLKSA,52,1,3,3,23.05,1255.1,0,24.13653846
4088-YLDSU,55,1,2,2,104.15,5743.05,1,104.4190909
8316-BBQAY,65,0,3,1,59.95,3921.1,0,60.32461538
1166-PQLGG,72,1,3,0,19.55,1463.45,0,20.32569444
3146-JTQHR,10,1,2,0,19.6,189.45,0,18.945
4291-YZODP,7,1,2,3,20.05,96.8,0,13.82857143
4395-PZMSN,5,1,0,2,85.55,408.5,0,81.7
6427-FEFIG,24,1,3,1,78.6,1846.65,0,76.94375
0017-IUDMW,72,1,3,1,116.8,8456.75,0,117.4548611
8706-HRADD,21,0,0,3,43.55,1011.5,0,48.16666667
9955-QOPOY,69,0,2,1,60.8,4263.4,0,61.7884058
4385-ZKVNW,44,1,0,0,54.9,2549.1,0,57.93409091
5446-DKWYW,61,1,2,2,65.2,3965.05,0,65.00081967
2034-CGRHZ,24,1,0,1,102.95,2496.7,1,104.0291667
5797-APWZC,1,1,0,2,90.6,90.6,1,90.6
3683-QKIUE,6,1,0,0,50.8,288.05,1,48.00833333
4228-ZGYUW,4,1,0,2,90.05,368.1,1,92.025
9031-ZVQPT,72,1,3,2,108.2,7840.6,0,108.8972222
2990-IAJSV,72,1,3,0,92,6632.75,0,92.12152778
8107-KNCIM,14,1,0,2,75.1,1013.35,0,72.38214286
9027-YFHQJ,7,1,0,0,25.05,152.95,0,21.85
5176-LDKUH,48,1,2,2,75.15,3772.65,0,78.596875
4644-OBGFZ,55,1,2,3,19.5,1026.35,0,18.66090909
7926-IJOOU,1,1,0,1,19.3,19.3,0,19.3
6480-YAGIY,45,1,2,1,112.2,5031.85,0,111.8188889
4029-HPFVY,3,1,0,3,70.3,220.4,0,73.46666667
7602-DBTOU,71,1,3,3,19.6,1416.5,0,19.95070423
5345-BMKWB,8,1,0,3,20.25,158.35,0,19.79375
3519-ZKXGG,3,1,0,2,75.85,256.6,1,85.53333333
5457-COLHT,69,1,3,0,80.65,5542.55,0,80.32681159
6416-TVAIH,1,1,0,2,68.5,68.5,1,68.5
5451-YHYPW,72,1,3,1,115.75,8443.7,0,117.2736111
5108-ADXWO,11,1,0,2,73.5,791.75,1,71.97727273
7998-WNZEM,71,1,3,0,80.6,5708.2,0,80.3971831
3066-RRJIO,1,1,0,3,69.95,69.95,1,69.95
4664-NJCMS,33,0,3,0,59.55,2016.3,0,61.1
0307-BCOPK,16,1,2,3,19.05,326.65,0,20.415625
7629-WFGLW,56,1,2,2,95.65,5471.75,0,97.70982143
2542-HYGIQ,1,1,0,1,19.95,19.95,0,19.95
6715-OFDBP,5,1,0,2,70.05,346.4,1,69.28
5016-LIPDW,57,1,2,3,19.4,1061.6,0,18.6245614
6481-LXPWL,56,0,2,1,36.1,1971.5,0,35.20535714
1567-DSCIC,8,1,0,2,94,773.65,1,96.70625
2150-UWTFY,22,1,0,3,61.15,1422.05,1,64.63863636
6124-ACRHJ,1,1,0,3,19.75,19.75,0,19.75
9362-MWODR,40,1,0,1,64.1,2460.35,0,61.50875
9975-GPKZU,46,1,3,1,19.75,856.5,0,18.61956522
9625-RZFUK,63,1,3,3,19.7,1275.85,0,20.2515873
5153-LXKDT,68,1,3,2,110.2,7467.5,0,109.8161765
5161-UBZXI,69,1,3,1,106.35,7261.75,0,105.2427536
1020-JPQOW,56,1,0,2,90.55,5116.6,0,91.36785714
7919-ZODZZ,10,1,2,3,65.9,660.05,0,66.005
0565-JUPYD,63,1,2,1,104.5,6590.8,0,104.615873
6867-ACCZI,24,0,3,3,52.5,1208.15,0,50.33958333
5939-XAIXZ,19,1,0,3,56.1,1033.9,0,54.41578947
9054-FOWNV,22,1,0,2,88.75,1885.15,0,85.68863636
2683-BPJSO,29,1,0,2,84.45,2467.1,1,85.07241379
2157-MXBJS,13,1,2,3,75.3,989.45,1,76.11153846
8207-VVMYB,70,1,3,0,26,2006.95,0,28.67071429
9732-EQMWY,49,1,0,2,99.4,5025,0,102.5510204
9360-AHGNL,43,1,2,3,109.55,4830.25,1,112.3313953
1087-UDSIH,3,1,0,3,19.6,59.75,1,19.91666667
5269-NRGDP,42,1,2,2,73.15,3088.25,0,73.5297619
6195-MELTI,57,1,2,3,54.65,3134.7,0,54.99473684
5485-WUYWF,2,1,0,0,66.4,94.55,1,47.275
2121-JAFOM,72,1,3,1,115.55,8312.4,0,115.45
8818-DOPVL,46,1,0,2,104.45,4863.85,0,105.7358696
2632-UCGVD,66,1,0,1,100.05,6871.9,1,104.119697
5445-PZWGX,62,1,2,2,102,6529.25,1,105.3104839
1227-UDMZR,72,1,3,0,91.15,6637.9,0,92.19305556
5198-HQAEN,35,1,2,2,89.7,3165.6,0,90.44571429
9170-CCKOU,17,1,0,1,90.2,1454.15,1,85.53823529
2167-FQSTQ,72,1,3,2,92.4,6786.1,0,94.25138889
2819-GWENI,28,1,2,3,19.9,543,0,19.39285714
1043-YCUTE,56,1,3,1,25.15,1327.15,1,23.69910714
3814-MLAXC,31,1,0,1,79.85,2404.15,1,77.55322581
3572-UUHRS,45,1,2,0,18.85,867.3,0,19.27333333
2692-PFYTJ,1,1,0,3,25.75,25.75,0,25.75
1226-UDFZR,2,1,0,3,49.6,114.7,1,57.35
5955-EPOAZ,6,1,0,3,20.95,109.5,0,18.25
6821-JPCDC,48,1,2,2,97.05,4692.95,0,97.76979167
8815-LMFLX,25,1,0,0,25.4,546.85,0,21.874
9135-HSWOC,64,1,3,0,19.7,1274.05,0,19.90703125
8582-KRHPJ,50,0,0,3,35,1782.4,0,35.648
5811-IWXYM,52,1,2,0,101.25,5301.1,0,101.9442308
7044-YAACC,4,1,0,2,70.2,280.35,0,70.0875
8189-XRIKE,32,1,0,2,90.95,2897.95,0,90.5609375
1506-YJTYT,45,1,3,1,73.85,3371,0,74.91111111
4123-DVHPH,9,1,0,2,88.05,801.3,0,89.03333333
6425-YQLLO,66,1,2,1,105.95,6975.25,1,105.6856061
5442-UTCVD,3,1,0,2,91.85,257.05,1,85.68333333
2228-BZDEE,54,1,3,3,20.1,1079.45,0,19.98981481
7734-DBOAI,1,0,0,2,40.1,40.1,1,40.1
2789-CZANW,64,1,3,0,110.3,6997.3,0,109.3328125
2091-RFFBA,31,1,0,2,73.9,2217.15,1,71.52096774
2114-MGINA,14,1,0,3,89.8,1129.1,1,80.65
7596-LDUXP,12,1,2,1,85.15,979.05,0,81.5875
3740-RLMVT,67,1,2,0,60.95,4119.4,0,61.48358209
4489-SNOJF,35,1,0,2,72.25,2568.55,1,73.38714286
2192-OZITF,45,1,3,3,73.55,3349.1,0,74.42444444
5651-CPDND,10,1,0,3,46,492.1,0,49.21
2186-QZEYA,29,1,0,0,58.55,1718.95,0,59.27413793
1131-ALZWV,24,1,2,0,24.6,605.25,0,25.21875
7729-XBTWX,66,1,3,3,19.75,1344.5,0,20.37121212
9134-WYRVP,51,1,2,3,86.35,4267.15,0,83.66960784
3284-SVCRO,45,1,3,3,25.5,1121.05,0,24.91222222
9732-OUYRN,49,1,2,1,19,918.7,0,18.74897959
0559-CKHUS,29,1,3,3,19.55,521.8,0,17.99310345
2931-SVLTV,40,1,0,1,110.1,4469.1,0,111.7275
6899-PPEEA,37,1,0,2,96.55,3580.3,1,96.76486486
7504-UWHNB,25,1,0,2,69.75,1729.35,0,69.174
2582-FFFZR,22,0,0,2,50.6,1073.3,0,48.78636364
8908-NMQTX,72,0,3,0,65.6,4566.5,0,63.42361111
2187-LZGPL,7,0,0,1,40.1,293.3,1,41.9
1431-AIDJQ,33,1,3,1,82.1,2603.1,0,78.88181818
6288-LBEAR,23,1,0,3,79.1,1783.75,0,77.55434783
4597-NUCQV,24,1,0,2,101.25,2440.15,1,101.6729167
9019-QVLZD,1,1,0,2,79.55,79.55,1,79.55
8413-YNHNV,69,1,3,3,90.65,6322.1,0,91.62463768
5808-TOTXO,3,1,2,1,20.55,57.4,0,19.13333333
4369-NYSCF,56,1,2,0,75.75,4284.65,0,76.51160714
6333-YDVLT,65,1,2,1,110,7138.65,0,109.8253846
5324-KTGCG,71,1,2,2,20.85,1539.75,0,21.68661972
5599-HVLTW,14,1,0,0,80.35,1058.1,0,75.57857143
7394-LWLYN,2,1,0,2,70.15,123.8,0,61.9
3707-LRWZD,32,1,2,2,84.05,2781.85,1,86.9328125
6873-UDNLD,40,1,0,2,67.45,2731,0,68.275
2700-LUEVA,1,1,0,1,20.75,20.75,0,20.75
1455-ESIQH,1,1,0,2,89.1,89.1,1,89.1
0958-YHXGP,7,1,0,3,69.9,497.3,0,71.04285714
1101-SSWAG,15,1,0,2,51.1,711.15,0,47.41
2979-SXESE,17,1,0,2,94.4,1607.2,1,94.54117647
4013-TLDHQ,19,1,0,2,78.25,1490.95,1,78.47105263
5743-KHMNA,71,1,3,0,25.55,1898.1,0,26.73380282
4194-FJARJ,54,1,3,0,60,3273.95,0,60.6287037
5325-UWTWJ,31,1,0,1,90.55,2929.75,0,94.50806452
3969-GYXEL,11,1,0,2,76.4,838.7,0,76.24545455
9208-OLGAQ,18,1,0,2,84.95,1443.65,0,80.20277778
3244-CQPHU,72,1,3,0,110.1,7746.7,0,107.5930556
2674-MLXMN,71,1,0,1,99.65,6951.15,0,97.90352113
9708-HPXWZ,5,0,0,1,45.4,214.75,0,42.95
6992-TKNYO,38,1,2,1,69,2669.45,0,70.24868421
4468-YDOVK,5,1,0,0,48.65,235.2,0,47.04
3754-DXMRT,2,1,0,2,44.15,92.65,1,46.325
5792-JALQC,52,1,3,0,59.85,3103.25,0,59.67788462
7130-VTEWQ,8,1,0,2,75.75,606.25,1,75.78125
2200-DSAAL,68,1,3,2,80.65,5330.2,0,78.38529412
4302-ZYFEL,69,1,2,1,20.55,1403.1,0,20.33478261
9351-LZYGF,42,1,0,1,66.4,2727.8,0,64.94761905
4366-CTOUZ,50,1,3,3,100.2,5038.45,0,100.769
6121-VZNQB,1,1,0,3,19.1,19.1,1,19.1
7903-CMPEY,1,1,0,2,80.3,80.3,1,80.3
1518-OMDIK,33,1,0,1,44.55,1462.6,0,44.32121212
6671-NGWON,7,1,0,3,20.35,150.6,0,21.51428571
0595-ITUDF,64,1,0,2,91.8,5960.5,0,93.1328125
6996-KNSML,1,1,0,2,74.9,74.9,1,74.9
